avg_backlog_drift,avg_lower_mf_loss,avg_lower_td_loss,avg_realized_delay,avg_remaining_tasks,avg_upper_mf_loss,avg_upper_td_loss,completion_rate,lower_q_max,lower_q_mean,lower_q_min,qos_rate,qos_success_rate,total_energy,total_reward,total_violations,upper_q_max,upper_q_mean,upper_q_min,zeta_lower,zeta_upper
1982003.5,0.0,2.238981008529663,0.0,4.909999847412109,0.025485102087259293,0.0,0.9444444444444444,0.0,0.0,0.0,17.64761904761905,0.9463738508682329,1968.4329833984375,-790201888.0,105.0,0.0,0.0,0.0,1.0,1.0
1359433.875,0.0,2.238981008529663,0.0,4.900000095367432,0.023010486736893654,0.0,0.9442455242966752,0.0,0.0,0.0,17.75,0.9466666666666667,2046.30224609375,-681261856.0,104.0,0.0,0.0,0.0,1.0,1.0
2793053.0,0.0,2.238981008529663,0.0,5.570000171661377,0.02480384334921837,0.0,0.9383910386965377,0.0,0.0,0.0,15.887931034482758,0.9407861153649821,2132.1298828125,-985153312.0,116.0,0.0,0.0,0.0,1.0,1.0
579437.25,0.0,2.238981008529663,0.0,4.760000228881836,0.023530088365077972,0.0,0.9561448240693524,0.0,0.0,0.0,22.865853658536587,0.9580991313234543,1885.215087890625,-493041408.0,82.0,0.0,0.0,0.0,1.0,1.0
1831396.125,0.0,2.238981008529663,0.0,4.559999942779541,0.02667069435119629,0.0,0.9507864028411973,0.0,0.0,0.0,20.150537634408604,0.9527198779867819,1957.0272216796875,-757797472.0,93.0,0.0,0.0,0.0,1.0,1.0
-584197.0625,0.0,2.238981008529663,0.0,4.449999809265137,0.02470538392663002,0.0,0.9541518084564442,0.0,0.0,0.0,21.77906976744186,0.9561000510464522,2144.754638671875,-312223408.0,86.0,0.0,0.0,0.0,1.0,1.0
941191.6875,0.0,2.238981008529663,0.0,4.980000019073486,0.02219424769282341,0.0,0.9345268542199489,0.0,0.0,0.0,14.733870967741936,0.9364428498206048,1724.824951171875,-533320752.0,124.0,0.0,0.0,0.0,1.0,1.0
916143.1875,0.0,2.238981008529663,0.0,3.700000047683716,0.02828846499323845,0.0,0.961577350859454,0.0,0.0,0.0,26.416666666666668,0.9635258358662614,1921.5328369140625,-567644960.0,72.0,0.0,0.0,0.0,1.0,1.0
459160.96875,0.0,2.238981008529663,0.0,5.079999923706055,0.025535056367516518,0.0,0.9464558898521163,0.0,0.0,0.0,17.846153846153847,0.9469387755102041,2067.714111328125,-505489488.0,104.0,0.0,0.0,0.0,1.0,1.0
1385945.75,0.0,2.238981008529663,0.0,6.170000076293945,0.027514979243278503,0.0,0.9453993933265925,0.0,0.0,0.0,19.479166666666668,0.9511698880976602,1819.373779296875,-641177664.0,96.0,0.0,0.0,0.0,1.0,1.0
319116.75,0.0,2.238981008529663,0.0,5.25,0.02869413234293461,0.0,0.9449821701477331,0.0,0.0,0.0,17.83653846153846,0.9469116896375702,2022.6331787109375,-468464512.0,104.0,0.0,0.0,0.0,1.0,1.0
1555740.0,0.0,2.238981008529663,0.0,4.789999961853027,0.027074258774518967,0.0,0.944416114227435,0.0,0.0,0.0,17.30841121495327,0.9453802960694232,1729.0352783203125,-657069728.0,107.0,0.0,0.0,0.0,1.0,1.0
1100235.0,0.0,2.238981008529663,0.0,4.840000152587891,0.027609627693891525,0.0,0.9463019250253293,0.0,0.0,0.0,18.313725490196077,0.9482233502538071,2196.41796875,-659444832.0,102.0,0.0,0.0,0.0,1.0,1.0
-56995.83984375,0.0,2.238981008529663,0.0,4.050000190734863,0.02515421248972416,0.0,0.9500254971953085,0.0,0.0,0.0,20.93258426966292,0.954405737704918,1832.71923828125,-355256624.0,89.0,0.0,0.0,0.0,1.0,1.0
1496098.875,0.0,2.238981008529663,0.0,4.170000076293945,0.028756391257047653,0.0,0.9457800511508951,0.0,0.0,0.0,18.127450980392158,0.9477191184008201,1943.4718017578125,-688028224.0,102.0,0.0,0.0,0.0,1.0,1.0
1207062.5,0.0,2.238981008529663,0.0,5.679999828338623,0.026514429599046707,0.0,0.9486527707168276,0.0,0.0,0.0,20.06451612903226,0.9525267993874426,1859.891357421875,-613503648.0,93.0,0.0,0.0,0.0,1.0,1.0
1124553.625,0.0,2.238981008529663,0.0,5.690000057220459,0.024438228458166122,0.0,0.9425641025641026,0.0,0.0,0.0,17.01851851851852,0.9445015416238438,1776.81396484375,-580388480.0,108.0,0.0,0.0,0.0,1.0,1.0
2020999.0,0.0,2.238981008529663,0.0,5.920000076293945,0.025666948407888412,0.0,0.9246332827516439,0.0,0.0,0.0,13.954198473282442,0.933129147524247,1798.784423828125,-764076672.0,131.0,0.0,0.0,0.0,1.0,1.0
399053.6875,0.0,2.238981008529663,0.0,3.9100000858306885,0.029809286817908287,0.0,0.9568527918781726,0.0,0.0,0.0,24.48051948051948,0.9607543323139653,1721.9342041015625,-424308096.0,77.0,0.0,0.0,0.0,1.0,1.0
